ID	Fwy	Dir	District	County	City	State_PM	Abs_PM	Latitude	Longitude	Length	Type	Lanes	Name	User_ID_1	User_ID_2	User_ID_3	User_ID_4
401431	92	W	4	81	68252	10.57	11.296	37.547175	-122.322876	.92	ML	2	De Las Pulgas	DT032	L2-W-35-092-01057		
401433	580	E	4	1	57792	18.67	34.854	37.70139	-121.885271	.145	ML	4	NB Hacienda Dr	DT662	L4-E-33-580-01867		
401434	680	N	4	13	20018	0.13	31.547	37.725125	-121.941304	.212	ML	4	Alcosta Blvd	DT584	L4-N-28-680-00013		
401435	80	E	4	1	53000	2.62	7.93	37.825581	-122.302794		FF	3	80/880 split	DT651	C3-E-33-080-00262		
401437	680	S	4	13		10.81	42.202	37.857175	-122.03085	.365	ML	4	Livorna Rd	DT532	L4-S-28-680-01081		
401438	680	S	4	13		21.34	53.04	37.996216	-122.071995	.425	ML	4	Rte 4	DT839	L4-S-28-680-02134		
401439	101	S	4	81	68252	11.06	413.284	37.543495	-122.287061	.97	ML	4	E Hillsdale Blvd	E35CH	L4-S-35-101-01106		
401440	880	S	4	85	68000	3.44	3.44	37.356826	-121.908804	.545	ML	3	WB North 1St	DT226	l3-S-37-880-00344		
401441	680	N	4	13	68378	4.20	35.617	37.777418	-121.975236	.21	ML	4	Crow Canyon Rd	DT508	L4-N-28-680-00420		
401442	680	N	4	13		21.34	53.04	37.996224	-122.071701	.12	ML	4	Rte 4	DT839	L4-N-28-680-02134		
401443	101	N	4	81	5108	9.83	412.017	37.529353	-122.273421	.64	ML	4	Ralston Ave	DT521	L4-N-35-101-00983		
401444	680	N	4	13		10.81	42.202	37.857348	-122.030612	.365	ML	4	Livorna Rd	DT532	L4-N-28-680-01081		
401445	101	N	4	41		3.45	443.974	37.8734	-122.507767	5	ML	4	Donahue/Bridgeway nb diag	DT577	L4-N-27-101-00345		
401446	101	S	4	81	68252	11.07	413.294	37.543613	-122.287169	.145	ML	4	E Hillsdale Blvd	E35CJ	L4-S-35-101-01107		
401447	580	W	4	1	53000	43.70	59.633	37.811386	-122.249717	.355	ML	4	Grand Ave	DT635	L4-W-33-580-04370		
401448	101	N	4	81	73262	22.88	425.067	37.664493	-122.39791	.865	ML	4	Oyster Point Blvd	DT308	L4-N-35-101-02288		
401450	880	S	4	1	33000	14.54	24.767	37.61754	-122.074491	.35	ML	4	Industrial Parkway	E33EB	L4-S-33-880-01454		
401451	101	S	4	81	73262	22.88	425.104	37.664501	-122.398123	.865	ML	4	Oyster Point Blvd	DT308	L4-S-35-101-02288		
401452	580	E	4	1	53000	43.70	59.785	37.811293	-122.249829	.355	ML	4	Grand Ave	DT635	L4-E-33-580-04370		
401453	92	E	4	81	68252	8.70	9.426	37.522913	-122.332258	.7	ML	2	De Anza Blvd	DT083	L2-E-35-092-00870		
401454	101	S	4	75	67000	0.65	428.981	37.717182	-122.399154	.806	ML	4	Harney Way  Off/On-1	TV379	L4-S-34-101-00065		
401457	87	S	4	85	68000	1.73	1.73	37.279615	-121.864989	.285	ML	2	Lane Add	DT128	L2-S-37-087-00173		
401459	680	S	4	13		21.55	53.25	37.998386	-122.074722	.18	ML	3	Rte 4	DT838	L3-S-28-680-02155		
401460	680	N	4	13		21.55	53.25	37.998414	-122.074462	.18	ML	3	Rte 4	DT838	L3-N-28-680-02155		
401461	680	S	4	13	68378	2.77	34.187	37.758541	-121.964623	.225	ML	4	WB Bollinger Canyon Rd/1	DT501	L4-S-28-680-00277		
401462	101	S	4	81	8310	25.07	427.294	37.693677	-122.391827	.37	ML	4	Harney Way- Marina Blvd Pkwy/Mar	DT302	L4-S-35-101-02507		
401464	880	N	4	85	47766	8.36	8.36	37.424833	-121.916049	.45	ML	3	237 EB to 880 NB rm-n-loop	DT685	L3-N-37-880-00836		
401466	280	S	4	85	68000	1.20	1.2	37.329002	-121.869354	.745	ML	4	SB Rte 280 at S. 10th/S.11th I/C	MVDS4	U4-S-37-280-00120		
401468	680	N	4	13	68378	3.99	35.407	37.774566	-121.97379	.2	ML	4	WB Crow Canyon Rd	DT506	L4-N-28-680-00399		
401469	101	N	4	81	8310	25.07	427.257	37.693641	-122.391505	.37	ML	4	Sierra Pt. Pkwy/ Marina Blvd -Ha	DT302	L4-N-35-101-02507		
401470	280	S	4	75	67000	3.11	53.083	37.731979	-122.427875	.4	ML	4	SB Alemany  Blvd	DT212	L4-S-34-280-00311		
401471	880	N	4	1	53000	35.20	45.427	37.827889	-122.29178	.647	ML	4	W of Maritime	DT623	L4-N-33-880-03520		
401472	101	N	4	81	8310	25.55	427.737	37.700468	-122.393067	.33	ML	5	Sierra Pt. Pkwy/ Marina Blvd -Ha	DT303	L5-N-35-101-02555		
401475	880	S	4	1	33000	17.48	27.707	37.654774	-122.100556	.355	ML	5	Winton Ave	E33BW	L5-S-33-880-01748		
401476	4	W	4	13	16000	16.77	16.609	38.013633	-121.998755	.825	ML	3	Willow Pass Rd	DT863	L3-W-28-004-01677		
401478	580	W	4	1	53000	44.80	60.733	37.822927	-122.261851	.31	ML	6	Oakland Ave/Harrison St - SR-24	DT338	L6-W-33-580-04480		
401480	80	W	4	13	57288	7.60	20.946	37.99346	-122.301971	.165	ML	4	Appian Way	DT821	L4-W-28-080-00760		
401481	580	E	4	1	53000	44.80	60.885	37.822748	-122.262051	.31	ML	6	WB SR-24/West St	DT338	L6-E-33-580-04480		
401482	24	W	4	13		8.48	12.828	37.897809	-122.082484	1.344	ML	6	Pleasant Hillsb 680/Wlnt Cr-1	DT458	L6-W-28-024-00848		
401483	580	W	4	1	53000	44.07	60.003	37.816343	-122.251589	.49	ML	4	S Clara/Grand -Santa Clara Ave /	DT336	L4-W-33-580-04407		
401484	680	S	4	13		11.40	42.792	37.864184	-122.03679	.29	ML	4	Livorna Rd	DT534	L4-S-28-680-01140		
401485	4	E	4	13		19.70	19.539	38.01906	-121.949306	.55	ML	3	Before Bailey Rd Exit	DT210	L3-E-28-004-01970		
401486	280	N	4	75	67000	3.11	53.071	37.731414	-122.424609	.4	ML	4	Monterey Ave	DT212	L4-N-34-280-00311		
401487	680	N	4	13	68378	2.99	34.407	37.76142	-121.966187	.46	ML	4	EB Bollinger Canyon Rd-1	DT504	L4-N-28-680-00299		
401488	680	S	4	95	23182	11.56	69.722	38.204576	-122.138126	1.633	ML	2	Jct I-680/I-80	TV811	L2-S-23-680-01156		
401489	880	N	4	85	47766	8.55	8.55	37.427486	-121.916962	.205	ML	3	237 WB to 880 NB rm-n-diag	DT686	L3-N-37-880-00855		
401491	80	E	4	1	22594	3.63	8.94	37.835133	-122.29495	.415	FF	8	1000 feet West of Powell	DT315	l8-E-33-080-00363		
401492	680	S	4	1	26000	0.08	10.015	37.465693	-121.905247	.715	ML	3	300' N of DWR UC	DT355	L3-S-33-680-00008		
401495	85	S	4	85	68000	5.23	5.23	37.255346	-121.85898	.525	ML	4	500' Nof Santa Teresa	E37KD	L4-S-37-085-00523		
401496	680	N	4	13		21.31	53.01	37.995914	-122.071304	.115	ML	4	WB SR-4-1	DT841	L4-N-28-680-02131		
401501	101	S	4	81	8310	25.55	427.774	37.700511	-122.393392	.33	ML	4	Harney Way- Marina Blvd Pkwy/Mar	DT303	L4-S-35-101-02555		
401503	80	W	4	1	53000	2.41	7.72	37.825278	-122.30642	.52	ML	7	WB maritime / Grand Ave: Radio s	DT650	L7-W-33-080-00241		
401504	84	E	4	1	26000	3.20	33.26			.385	ML	3	Toll plaza	DT333	L3-E-33-084-00320		
401507	101	N	4	85	49670	48.69	398.327	37.412677	-122.079539	.365	ML	6	Shoreline Blvd rm-n-lp	E37FZ	L6-N-37-101-04869		
401508	80	E	4	13	60620	3.75	17.096	37.948086	-122.325699	.325	ML	4	On Amador st W of Mc Bryde Ave	DT115	L4-E-28-080-00375		
401509	80	E	4	13	60620	0.51	13.856	37.904465	-122.313054	.235	ML	4	Central Ave/Carlson Blvd-1	DT111	L4-E-28-080-00051		
401512	280	S	4	81	17918	25.22	47.76	37.677327	-122.471312	4.74	ML	4	Sullivan Ave.   Rm-s-diag	DT496	L4-S-35-280-02522		
401513	80	E	4	1	22594	4.00	9.31	37.840447	-122.296908	.715	ML	5	Powell St		L5-E-33-080-00400		
401515	101	S	4	81		19.10	421.324	37.613439	-122.396584	.1	ML	4	sb101 near SFO interchnage	DT904	L4-S-35-101-01910		
401516	101	N	4	75	67000	3.80	432.094	37.760031	-122.406233	.385	ML	4	20th Street  - Hospital curve	DT234	L4-N-34-101-00380		
401517	880	N	4	1	68084	22.13	32.357	37.703862	-122.156797	.84	ML	5	S of Marina Blvd off Ramp	DT400	L5-N-33-880-02213		
401519	680	S	4	13	83346	13.00	44.501	37.884629	-122.054337	.32	ML	4	1000' S of Rudgear rd	DT570	L4-S-28-680-01300		
401522	680	S	4	13	83346	16.32	47.821	37.925315	-122.060865	.205	ML	6	N Main St/Geary Rd	DT800	L6-S-28-680-01632		
401523	101	S	4	81	73262	21.80	424.024	37.651581	-122.406957	.765	ML	4	Industrial Way	DT297	L4-S-35-101-02180		
401524	80	W	4	1	6000	6.60	11.91	37.877407	-122.307241	.25	ML	5	West of Gilman St rm-w-diag	DT323	L5-W-33-080-00660		
401525	4	E	4	13		18.27	18.109	38.023506	-121.974637	.36	ML	4	7100' E of Willow pass Rd.	DT424	L4-E-28-004-01827		
401526	4	W	4	13		19.70	19.539	38.019453	-121.949263	1.748	ML	3	Before Bailey Rd. exit	DT210	L3-W-28-004-01970		
401527	80	W	4	13	60620	3.75	17.096	37.948069	-122.325855	.325	ML	4	On Amador st W of Mc Bryde Ave	DT115	L4-W-28-080-00375		
401529	880	N	4	1	26000	12.30	22.527	37.589488	-122.054221	.275	ML	4	Between Alvarado - Niles Rd & Al	DT668	L4-N-33-880-01230		
401531	580	W	4	1	41992	14.60	30.632	37.701026	-121.811033	1.235	ML	4	E of Airway Blvd	DT313	L4-W-33-580-01460		
401534	101	N	4	85	49670	47.83	397.467	37.407511	-122.065278	.595	ML	4	Moffet Blvd rm n loop	E37GB	L4-N-37-101-04783		
401535	80	W	4	1	53000	2.42	7.73	37.825306	-122.306251	.125	ML	7	WB maritime / Grand Ave: Radio s	DT650	L7-W-33-080-00242		
401537	242	N	4	13	16000	2.11	2.369	37.988174	-122.04039	1.293	ML	3	Solano Way  rm-n-diag	DT879	L3-N-28-242-00211		
401538	880	N	4	85	47766	8.77	8.77	37.430587	-121.917925	1.94	ML	5	237 EB to 880 NB rm-n-diag	DT687	L5-N-37-880-00877		
401539	80	W	4	1	53000	2.66	7.97	37.826038	-122.302202	.61	ML	7	80/880 W to SF Bay Bridge- Carpo	DT647	L7-W-33-080-00266		
401541	880	N	4	85	68000	4.50	4.5	37.370203	-121.901514	1.72	ML	3	Old Bayshore	DT094	L3-N-37-880-00450		
401542	680	N	4	13	83346	14.89	46.391	37.90607	-122.069211	.465	ML	4	Short Street beside CB 15.2 Soun	DT254	L4-N-28-680-01489		
401545	880	N	4	1	26000	9.90	20.127	37.559198	-122.03362	.625	ML	5	EB SR-84/Decoto Rd-2	DT380	L5-N-33-880-00990		
401546	80	E	4	1	53000	1.38	6.69	37.821995	-122.324536	1.76	ML	5	Base of the Bay Bridge	DT648	L5-E-33-080-00138		
401547	92	E	4	81		7.34	8.066	37.507109	-122.338144	2.795	ML	2	EB 92 to NB 280 loop	TV450	L2-E-35-092-00734		
401548	580	E	4	1	53000	44.07	60.155	37.816339	-122.251805	.49	ML	4	Oakland Ave / Harrison St	DT336	L4-E-33-580-04407		
401551	80	E	4	13	60620	5.69	19.036	37.972158	-122.319728	.22	ML	5	W of Hill Top Dr. off ramp	DT467	L5-E-28-080-00569		
401555	85	N	4	85	68000	5.23	5.23	37.255657	-121.858984	.48	ML	3	500' Nof Santa Teresa	E37KD	L3-N-37-085-00523		
401556	80	W	4	1	53000	1.38	6.69	37.822185	-122.324796	1.805	ML	5	Base of the Bay Bridge	DT648	L5-W-33-080-00138		
401557	880	S	4	1	26000	9.90	20.127	37.559063	-122.033816	.625	ML	5	Decoto Rd/WB SR-84	DT380	L5-S-33-880-00990		
401558	80	E	4	13	60620	1.54	14.886	37.91859	-122.317348	.44	ML	4	West of Potrero Ave  rm-w-diag	DT462	L4-E-28-080-00154		
401559	80	E	4	1	6000	6.60	11.91	37.87745	-122.307025	.25	ML	5	Gilman St.	DT323	L5-E-33-080-00660		
401560	880	N	4	85	68000	3.51	3.51	37.357526	-121.907884	.99	ML	3	First Street rm-n-loop	E37FW	L3-N-37-880-00351		
401561	880	N	4	1	33000	14.25	24.477	37.614012	-122.071623	.455	ML	5	north of ward creek	DT387	L5-N-33-880-01425		
401562	880	S	4	1	53000	35.20	45.427	37.827984	-122.293358	.323	ML	4	W of Maritime	DT623	L4-S-33-880-03520		
401564	580	E	4	1	41992	14.60	30.784	37.700775	-121.810998	1.365	ML	4	E of Airway Blvd	DT313	L4-E-33-580-01460		
401566	680	N	4	13	83346	13.00	44.501	37.884715	-122.054134	.32	ML	4	1000' S of Rudgear rd	DT570	L4-N-28-680-01300		
401567	87	N	4	85	68000	1.73	1.73	37.279721	-121.864592	.285	ML	2	Capitol Expy/Narvaez Ave	DT128	L2-N-37-087-00173		
401568	4	E	4	13	16000	16.77	16.609	38.013214	-121.998513	.685	ML	3	On ramp diag. To WB 4 from Willo	DT863	L3-E-28-004-01677		
401571	80	W	4	13	60620	5.69	19.036	37.972099	-122.319898	.22	ML	5	W of Hill Top Dr. off ramp	DT467	L5-W-28-080-00569		
401573	4	W	4	13		18.27	18.109	38.023921	-121.97457	.36	ML	4	7100' E of Willow pass Rd.	DT424	L4-W-28-004-01827		
401578	101	N	4	85		16.30	365.571	37.135468	-121.635731	.3	ML	3	N of Dunne Ave. rm-n-diag	E37JW	L3-N-37-101-01630		
401579	101	S	4	85		16.70	366.008	37.140073	-121.640223	3.095	ML	3	700 feet south of East main Ave	DT191	L3-S-37-101-01670		
401580	680	S	4	1	20018	20.83	30.368	37.710606	-121.929761	.27	ML	6	Amador Valley Blvd	DT402	L6-S-33-680-02083		
401581	101	N	4	85		16.10	365.371	37.132846	-121.634117	2.6	ML	3	South of Dunne Ave. rm-n-loop	E37JV	L3-N-37-101-01610		
401582	680	N	4	1	20018	20.30	29.838	37.704268	-121.924196	.235	ML	5	village pkwy/Dublin Blvd: rm-n-d	DT509	L5-N-33-680-02030		
401583	680	N	4	1	26000	1.48	11.415	37.484383	-121.913951	.845	ML	3	125'N of DWR UC 680 SB	DT353	L3-N-33-680-00148		
401585	101	N	4	85	29504	6.60	355.871	37.010092	-121.559679	2.525	ML	3	300 feet N of 6th St OC	DT025	L3-N-37-101-00660		
401586	101	N	4	85		16.70	365.971	37.140251	-121.639919	.72	ML	3	700 feet south of East main Ave	DT191	L3-N-37-101-01670		
401587	680	N	4	1	20018	20.61	30.148	37.708058	-121.927287	.265	ML	5	2480ft N of 580 (700ft n of Dubl	DT154	L5-N-33-680-02061		
401588	680	S	4	1	20018	21.72	31.258	37.72143	-121.93878	.367	ML	4	Alcosta Blvd: rm-s-diag	DT347	L4-S-33-680-02172		
401589	101	S	4	85		11.10	360.408	37.070699	-121.589726	5	ML	3	South of Church Ave O/C	DT472	L3-S-37-101-01110		
401590	680	S	4	1	20018	20.61	30.148	37.707936	-121.927518	.345	ML	5	2480ft N of 580 (700ft n of Dubl	DT154	L5-S-33-680-02061		
401592	101	N	4	85		11.10	360.371	37.070786	-121.589373	4.75	ML	4	South of Church Ave O/C	DT472	L4-N-37-101-01110		
401593	680	N	4	1	20018	21.72	31.258	37.721546	-121.938506	.367	ML	4	Alcosta Blvd: rm-s-diag	DT347	L4-N-33-680-02172		
401594	680	N	4	1	20018	20.83	30.368	37.710724	-121.929526	.27	ML	4	Amador Valley Blvd	DT402	L4-N-33-680-02083		
401595	101	S	4	97	62546	14.99	482.739	38.364505	-122.712662	.68	ML	2	South of Wilfred Ave. Rm-s-diag	TV127	L2-S-20-101-01499		
401596	680	S	4	1	57792	19.30	28.838	37.690439	-121.918681	2.92	ML	3	Stonebridge rm-s-diag and loop	DT925	L3-S-33-680-01930		
401597	87	N	4	85	68000	2.10	2.1	37.2846	-121.867327	.465	ML	2	900' of Carol Dr.	DT129	L2-N-37-087-00210		
401598	101	N	4	97		16.51	484.463	38.385828	-122.716069	3.46	ML	3	S of Todd Rd. Rm-n-diag	TV128	L3-N-20-101-01651		
401599	101	S	4	97		18.43	486.179	38.413712	-122.7162	1.195	ML	3	S of Hearn Ave. Rm-s-diag	DT933	L3-S-20-101-01843		
401600	580	W	4	1	57792	18.80	34.832	37.701707	-121.887618	.54	ML	4	Hacienda Dr. rm-w-diag	DT514	L4-W-33-580-01880		
401601	101	S	4	97	62546	15.26	483.009	38.368371	-122.712467	.76	ML	3	South of Laguna De Santa Rosa. R	DT931	L3-S-20-101-01526		
401602	101	N	4	97	70098	18.95	486.903	38.421215	-122.715338	5	ML	3	S of Baker Ave. Rm-n-diag	DT935	L3-N-20-101-01895		
401603	101	N	4	97	70098	18.43	486.383	38.413693	-122.715906	2.76	ML	3	S of Hearn Ave. Rm-n-diag	DT934	L3-N-20-101-01843		
401604	101	S	4	97		16.51	484.259	38.385827	-122.716316	1.585	ML	3	S of Todd Rd. Rm-s-diag	DT932	L3-S-20-101-01651		
401605	101	N	4	97		14.98	482.933	38.364327	-122.712405	3.265	ML	2	South of Wilfred Ave. Rm-n-diag	DT930	L2-N-20-101-01498		
401606	87	S	4	85	68000	2.10	2.1	37.284463	-121.867693	.465	ML	2	900' of Carol Dr.	DT129	L2-S-37-087-00210		
401607	680	S	4	1	20018	20.29	29.828	37.704028	-121.924355		FF	2	Dublin Blvd ON ramp	DT358	C2-S-33-680-02029		
401608	680	N	4	1	57792	19.83	29.368	37.697834	-121.921348	2.655	ML	5	1200 ft S of 580(680 NB to 580 E	DT326	L5-N-33-680-01983		
401609	101	S	4	97	70098	18.90	486.649	38.420521	-122.715784	2.735	ML	3	S of Baker Ave. Rm-s-diag	TV129	L3-S-20-101-01890		
401610	980	W	4	1	53000	0.98	.971	37.810554	-122.275579	.205	ML	4	20th & Brush Street(14/18th st.	DT908	L4-W-33-980-00098		
401611	880	S	4	85		0.03	.03	37.317672	-121.940319	.64	ML	3	Stevens creek blvd.	E37J8	L3-S-37-880-00003		
401612	4	W	4	13	16000	14.49	14.329	38.004797	-122.038847	.845	ML	4	In front of Memomry Lane cem	DT162	L4-W-28-004-01449		
401613	880	N	4	1	26000	12.55	22.777	37.592711	-122.056527	.42	ML	4	2400' S of Alvarado niles Rd	DT389	L4-N-33-880-01255		
401614	880	S	4	1	81204	12.55	22.777	37.592635	-122.056711	.32	ML	4	2400' S of Alvarado niles Rd	DT389	L4-S-33-880-01255		
401615	980	E	4	1	53000	0.98	.971	37.810407	-122.275345	.205	ML	3	20th & Brush Street(14/18th st.	DT908	L3-E-33-980-00098		
401616	101	N	4	41	52582	18.24	458.764	38.069425	-122.538644	.415	ML	5	Ignacio Blvd Off/On-2	DT943	L5-N-27-101-01824		
401617	4	E	4	13	16000	14.49	14.329	38.004566	-122.0387	.985	ML	4	In front of Memomry Lane cem	DT162	L4-E-28-004-01449		
401619	84	E	4	81	46870	26.70	26.611			.66	ML	3	200' E of Chilco St.	MVDS49	U3-E-35-084-02670		
401620	101	N	4	81	9066	17.93	420.117	37.602493	-122.380088	2.595	ML	4	S of Millbrae Ave rm-s-diag	DT991	L4-N-35-101-01793		
401621	880	S	4	1	68084	23.20	33.427	37.713988	-122.171625	.315	ML	5	400' N of Williams SL(O/C0) off	DT001	L5-S-33-880-02320		
401623	84	W	4	81	46870	26.70	26.611			.66	ML	3	200' E of Chilco St.	MVDS49	U3-W-35-084-02670		
401624	101	N	4	41	68364	8.85	449.374	37.947043	-122.513505	5	ML	4	Francis Drake Blvd at on ramp di		L4-N-27-101-00885		
401625	84	E	4	81	46870	26.41	26.321			.22	ML	3	475' E of Chrysler Dr		U3-E-35-084-02641		
401626	84	E	4	81	46870	27.73	27.641			.99	ML	3	400 ft. E of Willow road	TV948	U3-E-35-084-02773		
401627	84	E	4	81	46870	28.68	28.591			1.984	ML	3	Across from Substation 23	TV950	U3-E-35-084-02868		
401628	84	W	4	81	46870	26.41	26.321			.22	ML	3	475' E of Chrysler Dr		U3-W-35-084-02641		
401629	880	N	4	1	68084	23.20	33.427	37.714115	-122.171416	.195	ML	5	400' N of Williams SL(O/C0) off	DT001	L5-N-33-880-02320		
401631	101	S	4	81	9066	17.99	420.214	37.60296	-122.381221	.325	ML	4	N of Millbrae Ave rm-n-Loop	DT990	L4-S-35-101-01799		
401632	84	W	4	81	46870	28.68	28.591			1.984	ML	3	Across from Substation 23	TV950	U3-W-35-084-02868		
401633	84	W	4	81	46870	27.73	27.641			.99	ML	3	400 ft. E of Willow road	TV948	U3-W-35-084-02773		
401634	101	S	4	81	9066	17.93	420.154	37.602406	-122.380374	2.53	ML	5	S of Millbrae Ave rm-s-diag	DT991	L5-S-35-101-01793		
401636	80	W	4	95		0.23	27.715	38.064357	-122.226272	.335	ML	5	Inside T3 (North Tower) West leg	TV974	L5-W-23-080-00023		
401637	880	S	4	1	47766	0.04	10.542	37.4562	-121.923217	1.425	ML	3	Dixon Landing Rd rm-s-loop.		L3-S-33-880-00004		
401638	80	W	4	95	81666	0.47	27.955	38.067752	-122.226796	.43	ML	5	W of Carquinez Bridge substation	FM026	L5-W-23-080-00047		
401639	880	N	4	1	26000	4.84	15.067	37.508725	-121.968989	.78	ML	4	Auto Mall Pkwy (Durham Rd.)	E33GG	L4-N-33-880-00484		
401642	880	S	4	85	47766	10.21	10.21	37.451227	-121.922218	1.73	ML	4	Dixon Landing Rd rm-s-diag.		L4-S-37-880-01021		
401643	880	N	4	1	47766	0.05	10.552	37.456422	-121.923067	1.525	ML	3	Dixon Landing Rd diagonal and Co		L3-N-33-880-00005		
401646	80	W	4	13		13.91	27.256	38.057707	-122.225608	.459	ML	5	Inside T2 south Tower West leg	TV973	L5-W-28-080-01391		
401649	101	S	4	81	60102	4.02	406.244	37.485259	-122.188331	.57	ML	4	WB Marsh to SB101 loop rm-s-loop	DT902	L4-S-35-101-00402		
401650	580	E	4	1	57792	20.21	36.394	37.701648	-121.913371	.225	ML	3	600ft E of 680	DT601	L3-E-33-580-02021		
401651	101	S	4	81	60102	7.90	410.124	37.5085	-122.250123	.385	ML	4	Brittan Ave behind fence: rm-s-d	E35AG	L4-S-35-101-00790		
401652	101	N	4	81	60102	7.90	410.087	37.508634	-122.249967	.385	ML	4	Brittan Ave behind fence: rm-s-d	E35AG	L4-N-35-101-00790		
401653	101	N	4	81	46870	3.65	405.837	37.483811	-122.181671	.105	ML	4	WB Marsh to NB101 diag	DT806	L4-N-35-101-00365		
401654	580	W	4	1	57792	20.80	36.832	37.700807	-121.924022	.815	ML	4	680 S to 580 W: rm-w-diag(inacti	DT507	L4-W-33-580-02080		
401655	280	N	4	85	68000	0.48	.48	37.335596	-121.858919	.19	ML	4	N of McLaughlin Ave. rm-n-diag (	E37HG	L4-N-37-280-00048		
401657	80	E	4	1	53000	2.62	7.93	37.825581	-122.302794	.425	ML	4	80/880 split	DT651	L4-E-33-080-00262		
401658	101	N	4	85		24.38	373.651	37.220762	-121.734732	1.815	ML	4	One mile North of Bailey Ave.	DT707	L4-N-37-101-02438		
401659	80	E	4	1	53000	3.17	8.48	37.828559	-122.294113	.415	ML	3	Outside substation	DT310	U3-E-33-080-00317		
401660	101	N	4	85		17.74	367.011	37.152115	-121.651553	.595	ML	3	Cochrane Road rm-n-loop.	DT702	L3-N-37-101-01774		
401661	101	S	4	85	68000	22.29	371.598	37.200086	-121.707386	1.095	ML	4	600 meters North of Coyote Creek	DT706	L4-S-37-101-02229		
401662	101	N	4	85		21.30	370.571	37.191084	-121.693431	.595	ML	4	Coyote Creek Golf Dr. rm-n-diag.	DT705	L4-N-37-101-02130		
401663	101	N	4	85		17.89	367.161	37.153831	-121.65322	1.68	ML	4	Cochrane Road rm-n-diag.	DT703	L4-N-37-101-01789		
401664	80	W	4	13		13.48	26.826	38.052228	-122.228257	1.505	ML	4	San Pablo Ave. on ramp to WB 80	DT971	L4-W-28-080-01348		
401665	25	S	4	85		0.03	72.102	36.948171	-121.5126	.267	ML	1	50 meters North of San Benito/Sa	DT985	L1-S-37-025-00003		
401666	25	S	4	85		0.56	72.632	36.950307	-121.521775	.435	ML	1	200 meters North of bolsa Road	DT986	L1-S-37-025-00056		
401667	101	N	4	85	68000	21.10	370.371	37.189168	-121.69071	1.705	ML	4	Coyote Creek Golf Dr. rm-s-diag.	DT704	L4-N-37-101-02110		
401668	101	S	4	85		17.89	367.198	37.153592	-121.653453	2.2	ML	3	Cochrane Road rm-n-diag.	DT703	L3-S-37-101-01789		
401669	101	S	4	85		24.38	373.688	37.220499	-121.734981	1.745	ML	4	One mile North of Bailey Ave.	DT707	L4-S-37-101-02438		
401670	101	N	4	85	68000	22.29	371.561	37.200408	-121.707061	1.045	ML	4	600 meters North of Coyote Creek	DT706	L4-N-37-101-02229		
401671	80	E	4	1	53000	3.17	8.48	37.828559	-122.294113	.275	ML	3	Outside substation	DT310	L3-E-33-080-00317		
401672	101	S	4	85	68000	21.10	370.408	37.18886	-121.691027	2.2	ML	4	Coyote Creek Golf Dr. rm-s-diag.	DT704	L4-S-37-101-02110		
401674	25	N	4	85		0.03	72.102	36.948171	-121.5126	.267	ML	1	50 meters North of San Benito/Sa	DT985	L1-N-37-025-00003		
401676	80	E	4	13		13.48	26.826	38.052365	-122.2278	1.524	ML	3	San Pablo Ave. on ramp to WB 80	DT971	U3-E-28-080-01348		
401677	25	N	4	85		0.90	72.972	36.9526	-121.527113	.27	ML	1	600 meters North of Bolsa Road	DT987	L1-N-37-025-00090		
401678	25	S	4	85		0.90	72.972	36.952601	-121.527114	.27	ML	1	600 meters North of Bolsa Road	DT987	L1-S-37-025-00090		
401679	25	N	4	85		0.56	72.632	36.950307	-121.521774	.435	ML	1	200 meters North of bolsa Road	DT986	L1-N-37-025-00056		
401680	25	N	4	85		2.10	74.172	36.962635	-121.54368	.96	ML	1	800 meters South of JCN 101/25	DT989	L1-N-37-025-00210		
401681	24	E	4	13	54232	3.30	7.648	37.890212	-122.17369	.35	ML	5	800' west of St. Stephens Drive	DT434	L5-E-28-024-00330		
401682	25	N	4	85		1.10	73.172	36.954824	-121.52944	.6	ML	1	1600 meters North of Bolsa Road	DT988	L1-N-37-025-00110		
401683	24	W	4	13	54232	4.30	8.648	37.892591	-122.156901	.34	ML	5	Acalanes/Nido	DT439	L5-W-28-024-00430		
401684	24	E	4	13	39122	7.51	11.858	37.897341	-122.099019	.465	ML	4	Pleasant Hill Rd	DT453	L4-E-28-024-00751		
401685	25	S	4	85		2.10	74.172	36.962635	-121.54368	.96	ML	1	800 meters South of JCN 101/25	DT989	L1-S-37-025-00210		
401686	238	S	4	1		15.00	14.823	37.688902	-122.106837	.255	ML	2	rt 185 to rt 238 : rm-s-diag	E33HX	L2-S-33-238-01500		
401687	24	E	4	13	54232	1.41	5.758	37.868707	-122.194653	.33	ML	4	Gateway Blvd	DT428	L4-E-28-024-00141		
401688	25	S	4	85		1.10	73.172	36.954824	-121.52944	.6	ML	1	1600 meters North of Bolsa Road	DT988	L1-S-37-025-00110		
401689	24	W	4	13	54232	3.07	7.418	37.888027	-122.177148	.41	ML	5	St Stephens Dr	DT435	L5-W-28-024-00307		
401690	24	W	4	13		0.59	4.938	37.863533	-122.209292	.798	ML	4	Fish Ranch Rd	DT426	L4-W-28-024-00059		
401691	101	S	4	85	29504	6.10	355.408	37.003288	-121.556692	2.55	ML	3	WB152 to SB 101 RMS-S-loop	DT087	L3-S-37-101-00610		
